1.300000
1.400000
1.350000
1.325000
1.312500
1.306250
1.309375
1.310938
1.310156
1.309766
1.309961
1.309863
1.309814
1.309790
1.309802
1.309796
1.309799
1.309801
1.309800
1.309800
1.309800
