8.409441381910667257e-01,-1.683424542177862859e+00,2.001599917651631255e+00,3.964707287523183687e-03,-1.303930118633243040e+00,1.121384259892153734e+00,1.060952588203822433e+00,-1.197851729930229148e+00,-1.508071034544039568e+00,7.824206095762320512e-01,1.942867274502135366e+00,7.596343692333924480e-01,1.693555924275938152e+00,-4.109765970588716844e-01
8.240605772386331296e-01,-1.692798864471074527e+00,2.001540000541186082e+00,-1.598046744302106248e-02,-1.292674775184512459e+00,1.129738439073086465e+00,1.048923003500162654e+00,-1.207315890251852597e+00,-1.500220826108507710e+00,7.875520189929794412e-01,1.950370670427383768e+00,7.089802097756030541e-01,1.689438034809998435e+00,-4.125642928413116306e-01
8.070836095374935848e-01,-1.702104514468858021e+00,2.001281876423268713e+00,-3.568581901412226642e-02,-1.281335208201823228e+00,1.138143486169333585e+00,1.036797379325790303e+00,-1.216896437618203208e+00,-1.492319077627256352e+00,7.927263008792049259e-01,1.957407652276187182e+00,6.599560535063040412e-01,1.685304188433492056e+00,-4.141665942548764523e-01
7.900139369789582755e-01,-1.711340039676047642e+00,2.000827932188883107e+00,-5.515248431873853718e-02,-1.269911194182092196e+00,1.146600728674125769e+00,1.024574527779007038e+00,-1.226595320400949651e+00,-1.484365348976847354e+00,7.979450790374482683e-01,1.963967360988572164e+00,6.126305658277710897e-01,1.681154238211718610e+00,-4.157838559951516633e-01
7.728522764267851120e-01,-1.720503920357069338e+00,2.000180540900484250e+00,-7.438178530621442075e-02,-1.258402823164515016e+00,1.155111682757073988e+00,1.012253248227328761e+00,-1.236414478671089112e+00,-1.476359183590350233e+00,8.032099804496952711e-01,1.970026729945876465e+00,5.671047167206788586e-01,1.676988034400598515e+00,-4.174164357285178317e-01
7.555993603428698968e-01,-1.729594569329782505e+00,1.999342060113161512e+00,-9.337521963858019802e-02,-1.246809352601953691e+00,1.163678258294754464e+00,9.998323277867213754e-01,-1.246355841851270352e+00,-1.468300108464909881e+00,8.085226365431270601e-01,1.975548168146175287e+00,5.235205990764413286e-01,1.672805424166168953e+00,-4.190646937226856217e-01
7.382559374131141272e-01,-1.738610331805186204e+00,1.998314830311421098e+00,-1.121344515464046676e-01,-1.235130047423208755e+00,1.172302281251784040e+00,9.873105417873778711e-01,-1.256421326174565367e+00,-1.460187634159665127e+00,8.138846844259300939e-01,1.980573842272081109e+00,4.817808799633411243e-01,1.668606251337198643e+00,-4.207289925730642866e-01
7.208227731731955412e-01,-1.747549485274128678e+00,1.997101173456908629e+00,-1.306613028847971592e-01,-1.223364193124053756e+00,1.180985494294132021e+00,9.746866542240136821e-01,-1.266612831944031292e+00,-1.452021254783845361e+00,8.192977680932478357e-01,1.985190301878444918e+00,4.416485026322768959e-01,1.664390356188998332e+00,-4.224096970201279833e-01
7.033006506339749553e-01,-1.756410239442148580e+00,1.995703391642399627e+00,-1.489577443901527465e-01,-1.211511091991254840e+00,1.189729563890425945e+00,9.619594181886680362e-01,-1.276932240587404843e+00,-1.443800447974874723e+00,8.247635396033482502e-01,1.989413115188266357e+00,4.030919572494360281e-01,1.660157575256508089e+00,-4.241071738529427204e-01
6.856903709062578400e-01,-1.765190736213595235e+00,1.994123765847394036e+00,-1.670258871382395149e-01,-1.199570059560339130e+00,1.198536086827175939e+00,9.491275762839918029e-01,-1.287381411501268724e+00,-1.435524674866313521e+00,8.302836602240875052e-01,1.993257760744377105e+00,3.660756149945211813e-01,1.655907741174734493e+00,-4.258217918940178093e-01
6.679927538246481777e-01,-1.773889049726148581e+00,1.992364554790650555e+00,-1.848679742042209639e-01,-1.187540421302847315e+00,1.207406596149237510e+00,9.361898610150054534e-01,-1.297962178679033407e+00,-1.427193380045463034e+00,8.358598015497480382e-01,1.996739513434436564e+00,3.305606295520009952e-01,1.651640682544618377e+00,-4.275539220606455748e-01
6.502086385702137150e-01,-1.782503186436888765e+00,1.990427993874990920e+00,-2.024863725252095126e-01,-1.175421509538799647e+00,1.216342566536824821e+00,9.231449951573076351e-01,-1.308676347117076810e+00,-1.418805991500464048e+00,8.414936465883273708e-01,1.999873349918297905e+00,2.965057273072438382e-01,1.647356223822408650e+00,-4.293039374978923628e-01
6.323388842916475294e-01,-1.791031085261063360e+00,1.988316294219705016e+00,-2.198835649659979241e-01,-1.163212660570070556e+00,1.225345419130419167e+00,9.099916920996833358e-01,-1.319525688993413493e+00,-1.410361920556693072e+00,8.471868908193738168e-01,2.002673872407655598e+00,2.638678922736527599e-01,1.643054185230609088e+00,-4.310722137784100405e-01
6.143843707249478925e-01,-1.799470617764549862e+00,1.986031641775927170e+00,-2.370621425882663003e-01,-1.150913212030619359e+00,1.234416525814735044e+00,8.967286561593158511e-01,-1.330511939613046035e+00,-1.401860561802428462e+00,8.529412432223471008e-01,2.005155249384849903e+00,2.326029528595089935e-01,1.638734382688647129e+00,-4.328591291642006622e-01
5.963459988105956899e-01,-1.807819588411509359e+00,1.983576196520224544e+00,-2.540247971246023528e-01,-1.138522500448778008e+00,1.243557212973439574e+00,8.833545828670265054e-01,-1.341636793114812320e+00,-1.393301293003256669e+00,8.587584272758286286e-01,2.007331171847869911e+00,2.026660775813012849e-01,1.634396627761160348e+00,-4.346650649255742738e-01
5.782246913089599261e-01,-1.816075734867881541e+00,1.980952091721854158e+00,-2.707743136569406017e-01,-1.126039859018030276e+00,1.252768764725437967e+00,8.698681592212691438e-01,-1.352901897933443731e+00,-1.384683475005523912e+00,8.646401819273318301e-01,2.009214823668324712e+00,1.740121868335536837e-01,1.630040727622222185e+00,-4.364904057123614733e-01
5.600213934129045779e-01,-1.824236728362222282e+00,1.978161433278931680e+00,-2.873135635007599831e-01,-1.113464615571489125e+00,1.262052425654415222e+00,8.562680639083070089e-01,-1.364308852011643314e+00,-1.376006451628305260e+00,8.705882625340359837e-01,2.010818864649421833e+00,1.465962878219094767e-01,1.625666485033399500e+00,-4.383355399726213131e-01
5.417370733576294395e-01,-1.832300174104871671e+00,1.975206299118881903e+00,-3.036454972953378517e-01,-1.100796090756013923e+00,1.271409403042803143e+00,8.425529674867726637e-01,-1.375859197756342134e+00,-1.367269549543862261e+00,8.766044417744229822e-01,2.012155424870836207e+00,1.203737397681929333e-01,1.621273698333795865e+00,-4.402008604139763248e-01
5.233727230274141107e-01,-1.840263611766613794e+00,1.972088738658499762e+00,-3.197731383007056394e-01,-1.088033596401663861e+00,1.280840868621513806e+00,8.287215325345612671e-01,-1.387554416733500773e+00,-1.358472078146392370e+00,8.826905105309115207e-01,2.013236108907396460e+00,9.530045649551482922e-02,1.616862161440142387e+00,-4.420867645027445891e-01
5.049293585590057809e-01,-1.848124516017962904e+00,1.968810772318954072e+00,-3.356995759019004710e-01,-1.075176434082220078e+00,1.290347959846750880e+00,8.147724137560380386e-01,-1.399395924095804933e+00,-1.349613329408901219e+00,8.888482787435675325e-01,2.014072008508514422e+00,7.133305350157709279e-02,1.612431663855016017e+00,-4.439936549960317169e-01
4.864080209413648159e-01,-1.855880297130211742e+00,1.965374391091069706e+00,-3.514279593211114827e-01,-1.062223893862507040e+00,1.299931780715221752e+00,8.007042580475418614e-01,-1.411385062737588791e+00,-1.340692577728025636e+00,8.950795762349671447e-01,2.014673722325284633e+00,4.842894662833641117e-02,1.607981990681262907e+00,-4.459219405019461124e-01
4.678097766115056899e-01,-1.863528301639375551e+00,1.961781556146220629e+00,-3.669614915383138110e-01,-1.049175253228247229e+00,1.309593402129060502e+00,7.865157045191696339e-01,-1.423523097171334184e+00,-1.331709079756631997e+00,9.013862535062924231e-01,2.015051381272177533e+00,2.654640943618546967e-02,1.603512922640700777e+00,-4.478720360631016084e-01
4.491357180461545973e-01,-1.871065813074173301e+00,1.958034198488169286e+00,-3.823034234209861104e-01,-1.036029776194177687e+00,1.319333861821781806e+00,7.722053844708216541e-01,-1.435811207120085697e+00,-1.322662074224027373e+00,9.077701825047348461e-01,2.015214678110247792e+00,5.644596390809275555e-03,1.599024236095183404e+00,-4.498443637585710642e-01
4.303869643489572905e-01,-1.878490052749171246e+00,1.954134218641186083e+00,-3.974570480635100100e-01,-1.022786712586164048e+00,1.329154163856578696e+00,7.577719213204936466e-01,-1.448250480820119535e+00,-1.313550781743600737e+00,9.142332573622884428e-01,2.015172899838789444e+00,-1.431646102912487173e-02,1.594515703068099421e+00,-4.518393533194536849e-01
4.115646618329578121e-01,-1.885798180624236764e+00,1.950083486369780017e+00,-4.124256953368439227e-01,-1.009445297493039906e+00,1.339055277708285141e+00,7.432139304827958259e-01,-1.460841908028215341e+00,-1.304374404607733018e+00,9.207773951060063133e-01,2.014934961482352627e+00,-3.337587819528597954e-02,1.589987091264386088e+00,-4.538574427532203193e-01
3.926699845980834436e-01,-1.892987296231426253e+00,1.945883840425379763e+00,-4.272127266490677311e-01,-9.960047508839069419e-01,1.349038136940311938e+00,7.285300191956836091e-01,-1.473586372727863747e+00,-1.295132126569797704e+00,9.274045363398024655e-01,2.014509439860056261e+00,-5.157195405584602543e-02,1.585438164087135116e+00,-4.558990789720005488e-01
3.737041351033554282e-01,-1.900054439670450401e+00,1.941537088315295145e+00,-4.418215299173964272e-01,-9.824642773866242296e-01,1.359103637487880434e+00,7.137187862933804805e-01,-1.486484645528758364e+00,-1.285823112613083685e+00,9.341166458978732434e-01,2.013904605924115021e+00,-6.894221361634089718e-02,1.580868680648866320e+00,-4.579647184199739374e-01
3.546683447335599038e-01,-1.906996592673849689e+00,1.937045006089292309e+00,-4.562555147522541210e-01,-9.688230662232215629e-01,1.369252635558863229e+00,6.987788219234776221e-01,-1.499537375753910773e+00,-1.276446508706467586e+00,9.409157134698199476e-01,2.013128454254506927e+00,-8.552344906706121908e-02,1.576278395775548180e+00,-4.600548276950305326e-01
3.355638743601048191e-01,-1.913810679743014331e+00,1.932409338139121191e+00,-4.705181078540094930e-01,-9.550802912979668990e-01,1.379485945163553273e+00,6.837087072061923676e-01,-1.512745083208732133e+00,-1.267001441546666607e+00,9.478037541975474767e-01,2.012188728296707918e+00,-1.013517524488207755e-01,1.571667060001442850e+00,-4.621698841598627094e-01
3.163920148957861667e-01,-1.920493569356186425e+00,1.927631797006324366e+00,-4.846127486229617753e-01,-9.412351114338188829e-01,1.389804335284672510e+00,6.685070138337682044e-01,-1.526108149626417720e+00,-1.257487018286895353e+00,9.547828092440198144e-01,2.011092939929413959e+00,-1.164625327489401396e-01,1.567034419552852054e+00,-4.643103765376528913e-01
2.971540878431984112e-01,-1.927042075249578490e+00,1.922714063193664336e+00,-4.985428849831798903e-01,-9.272866707529994201e-01,1.400208526698940581e+00,6.531723036080004929e-01,-1.539626809783984696e+00,-1.247902326251761007e+00,9.618549463339467476e-01,2.009848381949180141e+00,-1.308905103192884445e-01,1.562380216318841830e+00,-4.664768054875206849e-01
2.778514458365108908e-01,-1.933452957772744174e+00,1.917657784975500324e+00,-5.123119694207851627e-01,-9.132340991974138289e-01,1.410699188461517206e+00,6.377031279138662967e-01,-1.553301142283296965e+00,-1.238246432638222094e+00,9.690222602664845253e-01,2.008462132058896454e+00,-1.446696815082263443e-01,1.557704187807024576e+00,-4.686696841548920744e-01
2.584854731763415181e-01,-1.939722925319334434e+00,1.912464578202453191e+00,-5.259234552372757943e-01,-8.990765131846549796e-01,1.421276934064634734e+00,6.220980271272467110e-01,-1.567131059991423658e+00,-1.228518384202440306e+00,9.762868734000237358e-01,2.006941046947029683e+00,-1.578332463982891065e-01,1.553006067082472796e+00,-4.708895386919554893e-01
2.390575863574506688e-01,-1.945848635834381390e+00,1.907136026095686443e+00,-5.393807930184888466e-01,-8.848130163953185079e-01,1.431942317281736710e+00,6.063555299547207511e-01,-1.581116300134670194e+00,-1.218717206932351083e+00,9.836509361091463344e-01,2.005291745044553764e+00,-1.704134925414546586e-01,1.548285582687846773e+00,-4.731369087433670573e-01
2.195692345889921349e-01,-1.951826698399234949e+00,1.901673679026142594e+00,-5.526874273197930343e-01,-8.704427006873644013e-01,1.442695827708440071e+00,5.904741527034143012e-01,-1.595256414040625570e+00,-1.208841905705789754e+00,9.911166272138258737e-01,2.003520576546489185e+00,-1.824416275838350865e-01,1.543542458542809914e+00,-4.754123478923698021e-01
2.000219003070358159e-01,-1.957653674895298401e+00,1.896079054274065978e+00,-5.658467935681126271e-01,-8.559646471332559292e-01,1.453537886011635027e+00,5.744523984788880711e-01,-1.609550756522564630e+00,-1.198891463933990043e+00,9.986861543809533170e-01,2.001633579284985753e+00,-1.939475536716368520e-01,1.538776413820809319e+00,-4.777164240624893754e-01
1.804170996791025772e-01,-1.963326081747688967e+00,1.890353635764146389e+00,-5.788623151813727663e-01,-8.413779271756061107e-01,1.464468838898039138e+00,5.582887563090452865e-01,-1.623998474900552491e+00,-1.188864843190293286e+00,1.006361754498262595e+00,1.999636419040862201e+00,-2.049595765302276718e-01,1.533987162801301762e+00,-4.800497198699702484e-01
1.607563831004288346e-01,-1.968840391749967056e+00,1.884498873771618177e+00,-5.917374009059659379e-01,-8.266816038970661307e-01,1.475488953813523851e+00,5.419817001920437249e-01,-1.638598497653585007e+00,-1.178760982823892522e+00,1.014145694020736288e+00,1.997534312880537177e+00,-2.155040421081549917e-01,1.529174414695499973e+00,-4.824128329221161193e-01
1.410413356816966335e-01,-1.974193035971062216e+00,1.878516184594647642e+00,-6.044754423728331272e-01,-8.118747334001847893e-01,1.486598413384526474e+00,5.255296880661926018e-01,-1.653349522697114438e+00,-1.168578799558440906e+00,1.022040269289567815e+00,1.995331934105267102e+00,-2.256048936779554426e-01,1.524337873443718516e+00,-4.848063760566977409e-01
1.212735777279494442e-01,-1.979380405745539084e+00,1.872406950188344688e+00,-6.170798118727571779e-01,-7.969563662929730619e-01,1.497797309612865169e+00,5.089311606998208060e-01,-1.668250005280297987e+00,-1.158317187075350585e+00,1.030047806823759515e+00,1.993033297399623427e+00,-2.352831422855991006e-01,1.519477237482394161e+00,-4.872309775175918123e-01
1.014547652084281104e-01,-1.984398854748329111e+00,1.866172517755729787e+00,-6.295538603514603260e-01,-7.819255492759045190e-01,1.509085637835273053e+00,4.921845404990949913e-01,-1.683298145497309273e+00,-1.147975015581617964e+00,1.038170663584433662e+00,1.990641622766129659e+00,-2.445562434404074947e-01,1.514592199478861367e+00,-4.896872810618147498e-01
8.158659021704806058e-02,-1.989244701155074013e+00,1.859814199290994008e+00,-6.419009156251076487e-01,-7.667813268260823545e-01,1.520463290458968775e+00,4.752882302317722463e-01,-1.698491875407061258e+00,-1.137551131361991708e+00,1.046411227211935913e+00,1.988159176832981379e+00,-2.534373729372900730e-01,1.509682446031958669e+00,-4.921759459931145386e-01
6.167078142325266299e-02,-1.993914229889208301e+00,1.853333271070380706e+00,-6.541242808168064027e-01,-7.515227429743073229e-01,1.531930050484575645e+00,4.582406116648716221e-01,-1.713828845755673846e+00,-1.127044356315326512e+00,1.054771916235804907e+00,1.985587090121779141e+00,-2.619345947031388455e-01,1.504747657336543254e+00,-4.946976471172843670e-01
4.170910451296294674e-02,-1.998403694956920829e+00,1.846730973086029737e+00,-6.662272330147001043e-01,-7.361488431707766678e-01,1.543485584827710477e+00,4.410400441142423578e-01,-1.729306412296033546e+00,-1.116453487474937667e+00,1.063255180257692833e+00,1.982927171087792928e+00,-2.700588486855860504e-01,1.499787506809991955e+00,-4.972530746143617453e-01
2.170336261935701394e-02,-2.002709321871127379e+00,1.840008508418111921e+00,-6.782130221522508773e-01,-7.206586762351451236e-01,1.555129437450554208e+00,4.236848629040190772e-01,-1.744921621698785508e+00,-1.105777296512795882e+00,1.071863500107308464e+00,1.980187231279816107e+00,-2.778475369608822132e-01,1.494801660678765520e+00,-4.998429338228761454e-01
1.655396743203807475e-03,-2.006827310165595790e+00,1.833167042540590597e+00,-6.900848701113087014e-01,-7.050512963866827354e-01,1.566861022314722796e+00,4.061733777339393558e-01,-1.760671197049097358e+00,-1.095014529227381406e+00,1.080599387971464376e+00,1.977370999499221016e+00,-2.853200077687466085e-01,1.489789777523114145e+00,-5.024679449313096402e-01
-1.843291383751965995e-02,-2.010753836000350070e+00,1.826207702555945112e+00,-7.018459700485610853e-01,-6.893257653502569138e-01,1.578679616166754007e+00,3.885038709525092671e-01,-1.776551522923540904e+00,-1.084163905015035567e+00,1.089465387496306281e+00,1.974481555659037824e+00,-2.924926648991378331e-01,1.484751507778000912e+00,-5.051288425719332453e-01
-3.855965116900161860e-02,-2.014485054859497026e+00,1.819131576354187096e+00,-7.134994859459584671e-01,-6.734811545338755812e-01,1.590584351167523725e+00,3.706745957340025210e-01,-1.792558630041428902e+00,-1.073224116324630328e+00,1.098464073862798651e+00,1.971521817479507499e+00,-2.993811145164949616e-01,1.479686493188322682e+00,-5.078263753121825541e-01
-5.872285823422962459e-02,-2.018017104342607393e+00,1.811939711691507693e+00,-7.250485523857137515e-01,-6.575165472735178263e-01,1.602574207376912918e+00,3.526837741572699247e-01,-1.808688179484951863e+00,-1.062193828095388426e+00,1.107598053835551433e+00,1.968494549308707153e+00,-3.060002039365805060e-01,1.474594366216502861e+00,-5.105613050387369789e-01
-7.892053857716008203e-02,-2.021346107050787211e+00,1.804633115183884806e+00,-7.364962745504675112e-01,-6.414310411409893664e-01,1.614648005105036699e+00,3.345295951843485494e-01,-1.824935446482453205e+00,-1.051071677177681574e+00,1.116869965785058261e+00,1.965402370361483575e+00,-3.123640582774113716e-01,1.469474749400535574e+00,-5.133344062294653565e-01
-9.915065593869165639e-02,-2.024468173568573004e+00,1.797212751210989445e+00,-7.478457284492185941e-01,-6.252237503105300132e-01,1.626804397141352609e+00,3.162102125368464467e-01,-1.841295303749189483e+00,-1.039856271736636195e+00,1.126282479683429649e+00,1.962247762409053742e+00,-3.184861150948598008e-01,1.464327254660558797e+00,-5.161464651084020083e-01
-1.194107680583429282e-01,-2.027378842473209986e+00,1.789679540725720219e+00,-7.590999613696136628e-01,-6.088938079799073311e-01,1.639041860872966883e+00,2.977237424680923006e-01,-1.857762204379911797e+00,-1.028546190638373048e+00,1.135838297073697545e+00,1.959033076951642638e+00,-3.243791571135074547e-01,1.459151482552032419e+00,-5.189982786789162361e-01
-1.396980389679710610e-01,-2.030072733559117548e+00,1.782034359964704384e+00,-7.702619925571920767e-01,-5.924403688417279046e-01,1.651358690303450949e+00,2.790682614290287411e-01,-1.874330164287613343e+00,-1.017139982818713762e+00,1.145540151012767183e+00,1.955760541906516714e+00,-3.300553431633334034e-01,1.453947021463600553e+00,-5.218906536302393429e-01
-1.600105494169195841e-01,-2.032545649243096886e+00,1.774278039055095624e+00,-7.813348141221805321e-01,-5.758626116006968498e-01,1.663752987983488030e+00,2.602420413532239296e-01,-1.890992586474919523e+00,-1.005636166634174433e+00,1.155390805988098624e+00,1.952432267843783098e+00,-3.355262374328196739e-01,1.448713446757714962e+00,-5.248244051125124932e-01
-1.803463276224711309e-01,-2.034793449382264807e+00,1.766411360513005846e+00,-7.923213921744356458e-01,-5.591597415325609832e-01,1.676222656864660099e+00,2.412471553110681344e-01,-1.907739955640643581e+00,-9.940332291950870758e-01,1.165393057808190580e+00,1.949050253802314669e+00,-3.408028371490557373e-01,1.443450319852094488e+00,-5.278003553755193922e-01
-2.007033118409941308e-01,-2.036811998244868693e+00,1.758435057628901621e+00,-8.032246681871275662e-01,-5.423309930804609547e-01,1.688765392087701045e+00,2.220841771681792420e-01,-1.924563418420664362e+00,-9.823296256806653970e-01,1.175549733466949132e+00,1.945616392718167553e+00,-3.458955987954244748e-01,1.438157187240103330e+00,-5.308193322662660973e-01
-2.210793551062086859e-01,-2.038597169077960736e+00,1.750349812735302102e+00,-8.140475605897621314e-01,-5.253756324844307546e-01,1.701378672716520990e+00,2.027525640148593045e-01,-1.941454253603075442e+00,-9.705237786358507091e-01,1.185863690982017049e+00,1.942132476497854476e+00,-3.508144629774517242e-01,1.432833579448120620e+00,-5.338821675805731637e-01
-2.414722297914227434e-01,-2.040144848798846500e+00,1.742156255352111716e+00,-8.247929665911355457e-01,-5.082929604397733447e-01,1.714059753429325372e+00,1.832518036256776117e-01,-1.958403072588952964e+00,-9.586140772497645512e-01,1.196337819207141884e+00,1.938600200768839654e+00,-3.555688780474017263e-01,1.427478991325347613e+00,-5.369897418014734081e-01
-2.618796319999903144e-01,-2.041450942801607216e+00,1.733854960204919360e+00,-8.354637642328199831e-01,-4.910823147800438271e-01,1.726805656178142634e+00,1.635814313940531783e-01,-1.975399803627035045e+00,-9.465988766155961631e-01,1.206975037618660096e+00,1.935021169339616876e+00,-3.601678225982005710e-01,1.422092751941819166e+00,-5.401434719228115355e-01
-2.822991857882442002e-01,-2.042511379870018740e+00,1.725446899723033889e+00,-8.460626519011661406e-01,-4.737430731803718986e-01,1.739613161828076127e+00,1.437410466466049197e-01,-1.992433675185459441e+00,-9.344764969717545000e-01,1.217778296076180045e+00,1.931396898401738893e+00,-3.646198269372703527e-01,1.416674466360081652e+00,-5.433443894364037297e-01
-3.027284472251550174e-01,-2.043322117188169695e+00,1.716933279105167909e+00,-8.565921845182969951e-01,-4.562746558768577820e-01,1.752478801787597407e+00,1.237303283460036707e-01,-2.009493198720031959e+00,-9.222452229241111521e-01,1.228750574557531561e+00,1.927728820506159790e+00,-3.689329936508550789e-01,1.411223786827524584e+00,-5.465934070725300131e-01
-3.231649082929688999e-01,-2.043879145440092415e+00,1.708314745642385279e+00,-8.670550585410432554e-01,-4.386765283977708263e-01,1.765398849641194978e+00,1.035490501910593941e-01,-2.026566151098502466e+00,-9.099033026491660792e-01,1.239894882868072035e+00,1.924018288346254657e+00,-3.731150173694224303e-01,1.405740327981845450e+00,-5.498914950728873707e-01
-3.436060006330765582e-01,-2.044178493989718959e+00,1.699591923998347021e+00,-8.774539323451047146e-01,-4.209482043022828579e-01,1.778369312795697210e+00,8.319709512277814745e-02,-2.043639556940317181e+00,-8.974489470779611899e-01,1.251214260324420291e+00,1.920266578379883571e+00,-3.771732038447214164e-01,1.400223669659312886e+00,-5.532396786178158665e-01
-3.640490991413644628e-01,-2.044216236132473608e+00,1.690765418914627949e+00,-8.877914253652382515e-01,-4.030892479224701397e-01,1.791385924151584597e+00,6.267446924512204420e-02,-2.060699671131327904e+00,-8.848803290605730121e-01,1.262711775412693749e+00,1.916474894322860667e+00,-3.811144884490803020e-01,1.394673359508610933e+00,-5.566390354932493345e-01
-3.844915254173015273e-01,-2.043988494409810119e+00,1.681835814842662202e+00,-8.980701183160931800e-01,-3.850992771043129093e-01,1.804444133810605866e+00,4.198131516920669548e-02,-2.077731961772925295e+00,-8.721955825110105920e-01,1.274390525421335685e+00,1.912644370546195738e+00,-3.849454542075250729e-01,1.389088915414362635e+00,-5.600906939946271867e-01
-4.049305510710128897e-01,-2.043491445978009580e+00,1.672803675618755648e+00,-9.082925534115053878e-01,-3.669779659434263541e-01,1.817539100831015109e+00,2.111792478966934006e-02,-2.094721093825075098e+00,-8.593928015323507585e-01,1.286253636048602322e+00,1.908776075409470474e+00,-3.886723494733022588e-01,1.383469827734421287e+00,-5.635958310650091008e-01
-4.253634008925933907e-01,-2.042721328022542693e+00,1.663669544181195059e+00,-9.184612345811031808e-01,-3.487250475112538828e-01,1.830665685041748425e+00,8.475150194237057732e-05,-2.111650913702728172e+00,-8.464700395219348916e-01,1.298304260984790570e+00,1.904871014562716347e+00,-3.923011053573874918e-01,1.377815561355022256e+00,-5.671556706646283530e-01
-4.457872558879121261e-01,-2.041674443209318124e+00,1.654433942328475515e+00,-9.285786276830739761e-01,-3.303403165674543285e-01,1.843818438926851044e+00,-2.111757813083475765e-02,-2.128504435085080360e+00,-8.334254442103899985e-01,1.310545301374657301e+00,1.900930134249154912e+00,-3.958373530225618442e-01,1.372125557567892784e+00,-5.707714823691248940e-01
-4.661992561852189021e-01,-2.040347165164112297e+00,1.645097370517648816e+00,-9.386471607119690752e-01,-3.118236322541639849e-01,1.856991599591514941e+00,-4.248825325259131258e-02,-2.145263826197202572e+00,-8.202578155707196395e-01,1.322978311275491592e+00,1.896954324641156653e+00,-3.992864409526488689e-01,1.366399235773389842e+00,-5.744445801937059226e-01
-4.865965038164561940e-01,-2.038735943971525355e+00,1.635660307701974459e+00,-9.486692240002281284e-01,-2.931749207681784153e-01,1.870179080820808304e+00,-6.402626812169082138e-02,-2.161910398823227553e+00,-8.069651005380397146e-01,1.335606590729815135e+00,1.892944423241850416e+00,-4.026534523074353222e-01,1.360635995013862898e+00,-5.781763216404109951e-01
-5.069760653783996762e-01,-2.036837311684712049e+00,1.626123211206502051e+00,-9.586471704126983129e-01,-2.743941780059975244e-01,1.883374465242990237e+00,-8.573041204306314222e-02,-2.178424599311285625e+00,-7.935451182235263579e-01,1.348433570610904075e+00,1.888901218384575698e+00,-4.059432224740040507e-01,1.354835215341084087e+00,-5.819681069658764194e-01
-5.273349745767184071e-01,-2.034647887837270908e+00,1.616486516641141069e+00,-9.685833155324287125e-01,-2.554814721785192422e-01,1.896570996607960691e+00,-1.075992598151558899e-01,-2.194786001828707089e+00,-7.799957271474446951e-01,1.361462465056687776e+00,1.884825452862770367e+00,-4.091603569248662975e-01,1.348996259022170241e+00,-5.858213786666292000e-01
-5.476702346580766267e-01,-2.032164384948556446e+00,1.606750637849845065e+00,-9.784799378370192535e-01,-2.364369463903233104e-01,1.909761572192734569e+00,-1.296311626838800302e-01,-2.210973304127682226e+00,-7.663148142662606910e-01,1.374696298454182397e+00,1.880717827722489854e+00,-4.123092494936225760e-01,1.343118471587839924e+00,-5.897376211793059486e-01
