1.005025125628140836e+00,4.277195863993875635e-01,1.005025125628140836e+00,5.416372564929605726e-01,1.005025125628140836e+00,6.309392988894411136e-01,1.005025125628140836e+00,6.964214513185478239e-01,1.005025125628140836e+00,7.397063549906102153e-01,1.005025125628140836e+00,7.629822786754727471e-01,1.005025125628140836e+00,7.687774243598309853e-01,1.005025125628140836e+00,7.597727623613206305e-01,1.005025125628140836e+00,7.386532826225121751e-01,1.005025125628140836e+00,7.079953895664485852e-01,1.005025125628140836e+00,6.701867742602312106e-01
1.105527638190954898e+00,3.579812367598123601e-01,1.105527638190954898e+00,4.762670823479942528e-01,1.105527638190954898e+00,5.702859884817627067e-01,1.105527638190954898e+00,6.406636435023941312e-01,1.105527638190954898e+00,6.888816116509917098e-01,1.105527638190954898e+00,7.170145964323670906e-01,1.105527638190954898e+00,7.275025241795851638e-01,1.105527638190954898e+00,7.229606924383497057e-01,1.105527638190954898e+00,7.060281082791668439e-01,1.105527638190954898e+00,6.792519281774924700e-01,1.105527638190954898e+00,6.450044693039500565e-01
1.206030150753768959e+00,2.846300489111369125e-01,1.206030150753768959e+00,4.073120633538235835e-01,1.206030150753768959e+00,5.061471205021476072e-01,1.206030150753768959e+00,5.815734080372741976e-01,1.206030150753768959e+00,6.349161274137633537e-01,1.206030150753768959e+00,6.681233470332241797e-01,1.206030150753768959e+00,6.835358086579931269e-01,1.206030150753768959e+00,6.836942593742987295e-01,1.206030150753768959e+00,6.711846985170134561e-01,1.206030150753768959e+00,6.485196564535276043e-01,1.206030150753768959e+00,6.180521275917953972e-01
1.306532663316583021e+00,2.084063018035687276e-01,1.306532663316583021e+00,3.354206787595198080e-01,1.306532663316583021e+00,4.390876694937077551e-01,1.306532663316583021e+00,5.196404363119260239e-01,1.306532663316583021e+00,5.782322713968668371e-01,1.306532663316583021e+00,6.166711422155062294e-01,1.306532663316583021e+00,6.371872092672844490e-01,1.306532663316583021e+00,6.422372476544466746e-01,1.306532663316583021e+00,6.343466528244421365e-01,1.306532663316583021e+00,6.159873744500670156e-01,1.306532663316583021e+00,5.894885706082569898e-01
1.407035175879397082e+00,1.300792649901258979e-01,1.407035175879397082e+00,2.612681541312027456e-01,1.407035175879397082e+00,3.696969880105036577e-01,1.407035175879397082e+00,4.553764052547595309e-01,1.407035175879397082e+00,5.192720558581480628e-01,1.407035175879397082e+00,5.630379975193480213e-01,1.407035175879397082e+00,5.887819607086167695e-01,1.407035175879397082e+00,5.988668050908128038e-01,1.407035175879397082e+00,5.957491659306314302e-01,1.407035175879397082e+00,5.818538841501922354e-01,1.407035175879397082e+00,5.594812001429559922e-01
1.507537688442211143e+00,5.043943496153661943e-02,1.507537688442211143e+00,1.855499301238461851e-01,1.507537688442211143e+00,2.985833324542618850e-01,1.507537688442211143e+00,3.893104054307226503e-01,1.507537688442211143e+00,4.584933308896151916e-01,1.507537688442211143e+00,5.076181754802474577e-01,1.507537688442211143e+00,5.386579904248708361e-01,1.507537688442211143e+00,5.538712907555619624e-01,1.507537688442211143e+00,5.556372589468346890e-01,1.507537688442211143e+00,5.463265397789311972e-01,1.507537688442211143e+00,5.282048135173637027e-01
1.608040201005025205e+00,-2.970944274654516160e-02,1.608040201005025205e+00,1.089749400625540793e-01,1.608040201005025205e+00,2.263682200575792280e-01,1.608040201005025205e+00,3.219842213717268864e-01,1.608040201005025205e+00,3.963658508453048457e-01,1.608040201005025205e+00,4.508169182909909090e-01,1.608040201005025205e+00,4.871632134933585601e-01,1.608040201005025205e+00,5.075480424025505810e-01,1.608040201005025205e+00,5.142639423804835630e-01,1.608040201005025205e+00,5.096197407664978529e-01,1.608040201005025205e+00,4.958403707633300406e-01
1.708542713567839266e+00,-1.095584851590754721e-01,1.708542713567839266e+00,3.225876214898283634e-02,1.708542713567839266e+00,1.536806706633140895e-01,1.708542713567839266e+00,2.539475077546945458e-01,1.708542713567839266e+00,3.333672478651046323e-01,1.708542713567839266e+00,3.930470985312543575e-01,1.708542713567839266e+00,4.346527559691774067e-01,1.708542713567839266e+00,4.602010819433350330e-01,1.708542713567839266e+00,4.718883259281777542e-01,1.708542713567839266e+00,4.719533793002387845e-01,1.708542713567839266e+00,4.625737232958074263e-01
1.809045226130653328e+00,-1.883018353155073432e-01,1.809045226130653328e+00,-4.388328669157966905e-02,1.809045226130653328e+00,8.115138800269962316e-02,1.809045226130653328e+00,1.857529059549165307e-01,1.809045226130653328e+00,2.699789486421500517e-01,1.809045226130653328e+00,3.347258172327163273e-01,1.809045226130653328e+00,3.814861303163030182e-01,1.809045226130653328e+00,4.121387780200208018e-01,1.809045226130653328e+00,4.287736903513856834e-01,1.809045226130653328e+00,4.335512547356554225e-01,1.809045226130653328e+00,4.285943138954331211e-01
1.909547738693467389e+00,-2.651447951843666773e-01,1.909547738693467389e+00,-1.187430477676914009e-01,1.909547738693467389e+00,9.406935700617641977e-03,1.909547738693467389e+00,1.179511459966521014e-01,1.909547738693467389e+00,2.066820710336419453e-01,1.909547738693467389e+00,2.762709789528992044e-01,1.909547738693467389e+00,3.280243869211154073e-01,1.909547738693467389e+00,3.636714850285873712e-01,1.909547738693467389e+00,3.851855370066088469e-01,1.909547738693467389e+00,3.946394673653083052e-01,1.909547738693467389e+00,3.940938580097806954e-01
2.010050251256281673e+00,-3.393118459590606650e-01,2.010050251256281673e+00,-1.916263409553443098e-01,2.010050251256281673e+00,-6.093603676925211932e-02,2.010050251256281673e+00,5.108617899345138658e-02,2.010050251256281673e+00,1.439533372302332082e-01,2.010050251256281673e+00,2.180978736690430686e-01,2.010050251256281673e+00,2.746272658289558577e-01,2.010050251256281673e+00,3.151091780903182982e-01,2.010050251256281673e+00,3.413896307377828343e-01,2.010050251256281673e+00,3.554448041690320692e-01,2.010050251256281673e+00,3.592650164937201129e-01
2.110552763819095734e+00,-4.100544747920433775e-01,2.110552763819095734e+00,-2.618596417697691692e-01,2.110552763819095734e+00,-1.292764634937167145e-01,2.110552763819095734e+00,-1.430961518270925520e-02,2.110552763819095734e+00,8.226103997688935521e-02,2.110552763819095734e+00,1.606157951732138656e-01,2.110552763819095734e+00,2.216503727776548416e-01,2.110552763819095734e+00,2.667591034447900356e-01,2.110552763819095734e+00,2.976500518419498142e-01,2.110552763819095734e+00,3.161931291889135132e-01,2.110552763819095734e+00,3.243000699386636154e-01
2.211055276381909795e+00,-4.766587289779347647e-01,2.211055276381909795e+00,-3.287965499842178674e-01,2.211055276381909795e+00,-1.950343732707878752e-01,2.211055276381909795e+00,-7.772010103798665526e-02,2.211055276381909795e+00,2.206109778080191097e-02,2.211055276381909795e+00,1.042247252531585539e-01,2.211055276381909795e+00,1.694424033236443250e-01,2.211055276381909795e+00,2.189234635460503842e-01,2.211055276381909795e+00,2.542272726899722501e-01,2.211055276381909795e+00,2.771077910879682915e-01,2.211055276381909795e+00,2.893896046875423234e-01
2.311557788944723857e+00,-5.384524213468443454e-01,2.311557788944723857e+00,-3.918239866927501480e-01,2.311557788944723857e+00,-2.576561904565817795e-01,2.311557788944723857e+00,-1.386498986194551475e-01,2.311557788944723857e+00,-3.620676584481504617e-02,2.311557788944723857e+00,4.931211228420238901e-02,2.311557788944723857e+00,1.183424383692373016e-01,2.311557788944723857e+00,1.718971557861691535e-01,2.311557788944723857e+00,2.113762743237005692e-01,2.311557788944723857e+00,2.384080602633687762e-01,2.311557788944723857e+00,2.547212204977759020e-01
2.412060301507537918e+00,-5.948119141492287376e-01,2.412060301507537918e+00,-4.503680594230248802e-01,2.412060301507537918e+00,-3.166197755402779812e-01,2.412060301507537918e+00,-1.966286915113225064e-01,2.412060301507537918e+00,-9.212268525973769939e-02,2.412060301507537918e+00,-3.750228057850516893e-03,2.412060301507537918e+00,6.867733370859273323e-02,2.412060301507537918e+00,1.259655832508663753e-01,2.412060301507537918e+00,1.693447179621315746e-01,2.412060301507537918e+00,2.003076075953236224e-01,2.412060301507537918e+00,2.204782695996406194e-01
2.512562814070351980e+00,-6.451684129675782087e-01,2.512562814070351980e+00,-5.038995382077333662e-01,2.512562814070351980e+00,-3.714391580350740463e-01,2.512562814070351980e+00,-2.512152924438422752e-01,2.512562814070351980e+00,-1.452901253737858278e-01,2.512562814070351980e+00,-5.460906341546123421e-02,2.512562814070351980e+00,2.075922532146537436e-02,2.512562814070351980e+00,8.140255523511524816e-02,2.512562814070351980e+00,1.283711858352934443e-01,2.512562814070351980e+00,1.630130365239823853e-01,2.512562814070351980e+00,1.868386366043146007e-01
2.613065326633166041e+00,-6.890137071351721820e-01,2.613065326633166041e+00,-5.519388893868261148e-01,2.613065326633166041e+00,-4.216689172827952081e-01,2.613065326633166041e+00,-3.020014296321274494e-01,2.613065326633166041e+00,-1.953391336081974350e-01,2.613065326633166041e+00,-1.029325215512748998e-01,2.613065326633166041e+00,-2.511682893363339705e-02,2.613065326633166041e+00,3.846829441912715669e-02,2.613065326633166041e+00,8.868350513081305064e-02,2.613065326633166041e+00,1.267224796625807948e-01,2.613065326633166041e+00,1.539735683471774863e-01
2.713567839195980103e+00,-7.259052987281197078e-01,2.713567839195980103e+00,-5.940608182984518093e-01,2.713567839195980103e+00,-4.669081702039054038e-01,2.713567839195980103e+00,-3.486152196435716721e-01,2.713567839195980103e+00,-2.419293427158232257e-01,2.713567839195980103e+00,-1.484126698066499661e-01,2.713567839195980103e+00,-6.867505183168425009e-02,2.713567839195980103e+00,-2.592433365718490104e-03,2.713567839195980103e+00,5.049716808987143868e-02,2.713567839195980103e+00,9.162427057997894753e-02,2.713567839195980103e+00,1.220465623109490555e-01
2.814070351758794164e+00,-7.554708683675956937e-01,2.814070351758794164e+00,-6.298982768812191324e-01,2.814070351758794164e+00,-5.068041288492923790e-01,2.814070351758794164e+00,-3.907242955916293004e-01,2.814070351758794164e+00,-2.847526983801539346e-01,2.814070351758794164e+00,-1.907678755199672671e-01,2.814070351758794164e+00,-1.096609755273960374e-01,2.814070351758794164e+00,-4.155205195656918454e-02,2.814070351758794164e+00,1.401386043359002277e-02,2.814070351758794164e+00,5.789570072471616341e-02,2.814070351758794164e+00,9.121232176388706370e-02
2.914572864321608225e+00,-7.774120327622464632e-01,2.914572864321608225e+00,-6.591458975055014546e-01,2.914572864321608225e+00,-5.410551947880977153e-01,2.914572864321608225e+00,-4.280385627414097782e-01,2.914572864321608225e+00,-3.235358880937697079e-01,2.914572864321608225e+00,-2.297449277282995195e-01,2.914572864321608225e+00,-1.478432801419718723e-01,2.914572864321608225e+00,-7.820175666938321279e-02,2.914572864321608225e+00,-2.057989065471005352e-02,2.914572864321608225e+00,2.570187072170017004e-02,2.914572864321608225e+00,6.161578517502960123e-02
3.015075376884422287e+00,-7.915073560686890497e-01,3.015075376884422287e+00,-6.815628200245399393e-01,3.015075376884422287e+00,-5.694135618561715351e-01,3.015075376884422287e+00,-4.603125571573506436e-01,3.015075376884422287e+00,-3.580424506079839531e-01,3.015075376884422287e+00,-2.651209026682903591e-01,3.015075376884422287e+00,-1.830154275145647602e-01,3.015075376884422287e+00,-1.123529328472826078e-01,3.015075376884422287e+00,-5.311393881274789619e-02,3.015075376884422287e+00,-4.805355541700142077e-03,3.015075376884422287e+00,3.339123683628005684e-02
3.115577889447236348e+00,-7.976145846786841798e-01,3.115577889447236348e+00,-6.969748850308821186e-01,3.115577889447236348e+00,-5.916873035487524302e-01,3.115577889447236348e+00,-4.873473867911351509e-01,3.115577889447236348e+00,-3.880745482209090325e-01,3.115577889447236348e+00,-2.967047579358285114e-01,3.115577889447236348e+00,-2.149970772841609257e-01,3.115577889447236348e+00,-1.438384003379747367e-01,3.115577889447236348e+00,-8.343560199825952872e-02,3.115577889447236348e+00,-3.348828650416906666e-02,3.115577889447236348e+00,6.661504935577094479e-03
3.216080402010050410e+00,-7.956720828789355382e-01,3.216080402010050410e+00,-7.052761725606402354e-01,3.216080402010050410e+00,-6.077419263222076928e-01,3.216080402010050410e+00,-5.089922383628968650e-01,3.216080402010050410e+00,-4.134743873028609018e-01,3.216080402010050410e+00,-3.243386426375514664e-01,3.216080402010050410e+00,-2.436352744163332584e-01,3.216080402010050410e+00,-1.725134746227703630e-01,3.216080402010050410e+00,-1.114105993547280515e-01,3.216080402010050410e+00,-6.022422159683911425e-02,3.216080402010050410e+00,-1.846274740771491896e-02
3.316582914572864471e+00,-7.856994548944794543e-01,3.316582914572864471e+00,-7.064298719453213637e-01,3.316582914572864471e+00,-6.175013752248003085e-01,3.316582914572864471e+00,-5.251454374927834179e-01,3.316582914572864471e+00,-4.341252757164421050e-01,3.316582914572864471e+00,-3.478989134475173883e-01,3.316582914572864471e+00,-2.688053993273510911e-01,3.316582914572864471e+00,-1.982568369255132135e-01,3.316582914572864471e+00,-1.369238348570522290e-01,3.316582914572864471e+00,-8.490614738057797317e-02,3.316582914572864471e+00,-4.188363340834998921e-02
3.417085427135678533e+00,-7.677973470378232079e-01,3.417085427135678533e+00,-7.004684751045126001e-01,3.417085427135678533e+00,-6.209484835551499771e-01,3.417085427135678533e+00,-5.357550537539402802e-01,3.417085427135678533e+00,-4.499523091432975908e-01,3.417085427135678533e+00,-3.672968491456598539e-01,3.417085427135678533e+00,-2.904118738670986577e-01,3.417085427135678533e+00,-2.209712072954529150e-01,3.417085427135678533e+00,-1.598800224627121846e-01,3.417085427135678533e+00,-1.074433065787200048e-01,3.417085427135678533e+00,-6.351655225373359359e-02
3.517587939698492594e+00,-7.421464319606223548e-01,3.517587939698492594e+00,-6.874932922373006017e-01,3.517587939698492594e+00,-6.181248635982840023e-01,3.517587939698492594e+00,-5.408190466016977727e-01,3.517587939698492594e+00,-4.609226817488199512e-01,3.517587939698492594e+00,-3.824790589364369109e-01,3.517587939698492594e+00,-3.083886185828672022e-01,3.517587939698492594e+00,-2.405838163688470421e-01,3.517587939698492594e+00,-1.802041488451326390e-01,3.517587939698492594e+00,-1.277616364942414096e-01,3.517587939698492594e+00,-8.329059402411018165e-02
3.618090452261306655e+00,-7.090055852590612107e-01,3.618090452261306655e+00,-6.676732955399384828e-01,3.618090452261306655e+00,-6.091302408607371932e-01,3.618090452261306655e+00,-5.403849524464251486e-01,3.618090452261306655e+00,-4.670456200681882830e-01,3.618090452261306655e+00,-3.934275826012756938e-01,3.618090452261306655e+00,-3.226992588790122407e-01,3.618090452261306655e+00,-2.570466732547114219e-01,3.618090452261306655e+00,-1.978417711639414434e-01,3.618090452261306655e+00,-1.458040743885501977e-01,3.618090452261306655e+00,-1.011488376602907718e-01
3.718592964824120717e+00,-6.687092728351220483e-01,3.718592964824120717e+00,-6.412433031861799471e-01,3.718592964824120717e+00,-5.941212395662134327e-01,3.718592964824120717e+00,-5.345491174381084010e-01,3.718592964824120717e+00,-4.683719424497309047e-01,3.718592964824120717e+00,-4.001596833018229993e-01,3.718592964824120717e+00,-3.333370798928089185e-01,3.718592964824120717e+00,-2.703366287451733907e-01,3.718592964824120717e+00,-2.127591487197496578e-01,3.718592964824120717e+00,-1.615307285017380523e-01,3.718592964824120717e+00,-1.170485406153799340e-01
3.819095477386934778e+00,-6.216641753811469329e-01,3.819095477386934778e+00,-6.085015222892695697e-01,3.819095477386934778e+00,-5.733096324299581381e-01,3.819095477386934778e+00,-5.234554847783629006e-01,3.819095477386934778e+00,-4.649932498124630387e-01,3.819095477386934778e+00,-4.027273365972758867e-01,3.819095477386934778e+00,-3.403247321047921936e-01,3.819095477386934778e+00,-2.804552348048418575e-01,3.819095477386934778e+00,-2.249432087367529143e-01,3.819095477386934778e+00,-1.749189145016155356e-01,3.819095477386934778e+00,-1.309612197036060799e-01
3.919597989949748840e+00,-5.683450840542675353e-01,3.919597989949748840e+00,-5.698064758571146360e-01,3.919597989949748840e+00,-5.469600728524705024e-01,3.919597989949748840e+00,-5.072939495300220480e-01,3.919597989949748840e+00,-4.570407568319748703e-01,3.919597989949748840e+00,-4.012164219431668122e-01,3.919597989949748840e+00,-3.437136918726687584e-01,3.919597989949748840e+00,-2.874284030310080285e-01,3.919597989949748840e+00,-2.344013479028390634e-01,3.919597989949748840e+00,-1.859630582520813424e-01,3.919597989949748840e+00,-1.428726235346685913e-01
4.020100502512563345e+00,-5.092901087625997247e-01,4.020100502512563345e+00,-5.255733447922461554e-01,4.020100502512563345e+00,-5.153873326120295140e-01,4.020100502512563345e+00,-4.862982979164331976e-01,4.020100502512563345e+00,-4.446837759318332806e-01,4.020100502512563345e+00,-3.957456255762673569e-01,4.020100502512563345e+00,-3.435834832024852181e-01,4.020100502512563345e+00,-2.913058664821798205e-01,4.020100502512563345e+00,-2.411610726620468936e-01,4.020100502512563345e+00,-1.946744668805898693e-01,4.020100502512563345e+00,-1.527825977887473652e-01
4.120603015075377407e+00,-4.450952474224109667e-01,4.120603015075377407e+00,-4.762697617165215225e-01,4.120603015075377407e+00,-4.789530728429011730e-01,4.120603015075377407e+00,-4.607437519539087090e-01,4.120603015075377407e+00,-4.281278695952482893e-01,4.120603015075377407e+00,-3.864650662368336875e-01,4.120603015075377407e+00,-3.400406691294822759e-01,4.120603015075377407e+00,-2.921604509313134868e-01,4.120603015075377407e+00,-2.452694825862965777e-01,4.120603015075377407e+00,-2.010809711908561059e-01,4.120603015075377407e+00,-1.607048454382206115e-01
4.221105527638191468e+00,-3.764083709946948741e-01,4.221105527638191468e+00,-4.224110987604199341e-01,4.221105527638191468e+00,-4.380621805169528926e-01,4.221105527638191468e+00,-4.309441439054264578e-01,4.221105527638191468e+00,-4.076126894960819258e-01,4.221105527638191468e+00,-3.735546576121933082e-01,4.221105527638191468e+00,-3.332176230565802033e-01,4.221105527638191468e+00,-2.900871631979449750e-01,4.221105527638191468e+00,-2.467926024411036812e-01,4.221105527638191468e+00,-2.052264435012181865e-01,4.221105527638191468e+00,-1.666665848502066061e-01
4.321608040201005529e+00,-3.039226850057190621e-01,4.321608040201005529e+00,-3.645552963956986137e-01,4.321608040201005529e+00,-3.931587067578997674e-01,4.321608040201005529e+00,-3.972487484471670660e-01,4.321608040201005529e+00,-3.834095237509756449e-01,4.321608040201005529e+00,-3.572222236827646835e-01,4.321608040201005529e+00,-3.232710922725388625e-01,4.321608040201005529e+00,-2.852021057361791567e-01,4.321608040201005529e+00,-2.458145697923706796e-01,4.321608040201005529e+00,-2.071701959827919881e-01,4.321608040201005529e+00,-1.707081095024702566e-01
4.422110552763819591e+00,-2.283697335395369066e-01,4.422110552763819591e+00,-3.032972848593523119e-01,4.422110552763819591e+00,-3.447214470702553157e-01,4.422110552763819591e+00,-3.600388035699617073e-01,4.422110552763819591e+00,-3.558185761903226441e-01,4.422110552763819591e+00,-3.377013852923652082e-01,4.422110552763819591e+00,-3.103805676285006365e-01,4.422110552763819591e+00,-2.776412280901119911e-01,4.422110552763819591e+00,-2.424366861679728702e-01,4.422110552763819591e+00,-2.069862655163468290e-01,4.422110552763819591e+00,-1.728822538074795412e-01
4.522613065326633652e+00,-1.505120163079711471e-01,4.522613065326633652e+00,-2.392630536726395307e-01,4.522613065326633652e+00,-2.932592069232813903e-01,4.522613065326633652e+00,-3.197237540662936639e-01,4.522613065326633652e+00,-3.251660039109212086e-01,4.522613065326633652e+00,-3.152492382300353113e-01,4.522613065326633652e+00,-2.947464749751474988e-01,4.522613065326633652e+00,-2.675589271626270804e-01,4.522613065326633652e+00,-2.367763408789060608e-01,4.522613065326633652e+00,-2.047625919750355461e-01,4.522613065326633652e+00,-1.732537702593659190e-01
4.623115577889447714e+00,-7.113529330848290810e-02,4.623115577889447714e+00,-1.731034281622722826e-01,4.623115577889447714e+00,-2.393057990618228659e-01,4.623115577889447714e+00,-2.767372539529669440e-01,4.623115577889447714e+00,-2.918007414864846605e-01,4.623115577889447714e+00,-2.901438448831096251e-01,4.623115577889447714e+00,-2.765882054394437350e-01,4.623115577889447714e+00,-2.551265094656639532e-01,4.623115577889447714e+00,-2.289658176110761223e-01,4.623115577889447714e+00,-2.006000976641710565e-01,4.623115577889447714e+00,-1.718986237901869718e-01
4.723618090452261775e+00,8.959345266711373976e-03,4.723618090452261775e+00,-1.054876147089636035e-01,4.723618090452261775e+00,-1.834148213932486060e-01,4.723618090452261775e+00,-2.315329663284234341e-01,4.723618090452261775e+00,-2.560911420540660788e-01,4.723618090452261775e+00,-2.626815630853427952e-01,4.723618090452261775e+00,-2.561420029366244244e-01,4.723618090452261775e+00,-2.405305296207839172e-01,4.723618090452261775e+00,-2.191509948122389861e-01,4.723618090452261775e+00,-1.946116764029156010e-01,4.723618090452261775e+00,-1.689032098403265569e-01
4.824120603015075837e+00,8.896356383777065391e-02,4.824120603015075837e+00,-3.709657865347761735e-02,4.824120603015075837e+00,-1.261542662990308428e-01,4.824120603015075837e+00,-1.845802009403909594e-01,4.824120603015075837e+00,-2.184214670490013666e-01,4.824120603015075837e+00,-2.331742371259053759e-01,4.824120603015075837e+00,-2.336587284589801139e-01,4.824120603015075837e+00,-2.239710203476741601e-01,4.824120603015075837e+00,-2.074899517113870939e-01,4.824120603015075837e+00,-1.869211014095205625e-01,4.824120603015075837e+00,-1.643635032076688485e-01
4.924623115577889898e+00,1.680699393666639230e-01,4.924623115577889898e+00,3.138367963885986545e-02,4.924623115577889898e+00,-6.810101372264618091e-02,4.924623115577889898e+00,-1.363594311295798223e-01,4.924623115577889898e+00,-1.791882576142296846e-01,4.924623115577889898e+00,-2.019462769934871060e-01,4.924623115577889898e+00,-2.094015216482426056e-01,4.924623115577889898e+00,-2.056596300082750295e-01,4.924623115577889898e+00,-1.941514925138012049e-01,4.924623115577889898e+00,-1.776618617466222960e-01,4.924623115577889898e+00,-1.583841452374632475e-01
5.025125628140703959e+00,2.454801100769998801e-01,5.025125628140703959e+00,9.926888413272205725e-02,5.025125628140703959e+00,-9.835261378265852325e-03,5.025125628140703959e+00,-8.735773280525445383e-02,5.025125628140703959e+00,-1.387966216510407580e-01,5.025125628140703959e+00,-1.693316527952633543e-01,5.025125628140703959e+00,-1.836433809350873358e-01,5.025125628140703959e+00,-1.858176844581705400e-01,5.025125628140703959e+00,-1.793136019082536281e-01,5.025125628140703959e+00,-1.669759375912929222e-01,5.025125628140703959e+00,-1.510774773455164643e-01
5.125628140703518021e+00,3.204128327252874775e-01,5.125628140703518021e+00,1.658832112102930634e-01,5.125628140703518021e+00,4.806505410149576607e-02,5.125628140703518021e+00,-3.806418869056455573e-02,5.125628140703518021e+00,-9.765647109958669470e-02,5.125628140703518021e+00,-1.356708319060343504e-01,5.125628140703518021e+00,-1.566646841112545596e-01,5.125628140703518021e+00,-1.646741904896262543e-01,5.125628140703518021e+00,-1.631618454989772482e-01,5.125628140703518021e+00,-1.550125250122576792e-01,5.125628140703518021e+00,-1.425625292283971279e-01
