-2.0000,0.1767,0.2000
-1.9900,0.1795,0.2016
-1.9800,0.1823,0.2032
-1.9700,0.1851,0.2049
-1.9600,0.1880,0.2065
-1.9500,0.1909,0.2082
-1.9400,0.1938,0.2099
-1.9300,0.1968,0.2116
-1.9200,0.1998,0.2134
-1.9100,0.2029,0.2151
-1.9000,0.2060,0.2169
-1.8900,0.2092,0.2187
-1.8800,0.2123,0.2205
-1.8700,0.2155,0.2224
-1.8600,0.2188,0.2242
-1.8500,0.2221,0.2261
-1.8400,0.2254,0.2280
-1.8300,0.2288,0.2299
-1.8200,0.2322,0.2319
-1.8100,0.2356,0.2339
-1.8000,0.2390,0.2358
-1.7900,0.2425,0.2379
-1.7800,0.2461,0.2399
-1.7700,0.2497,0.2420
-1.7600,0.2533,0.2440
-1.7500,0.2569,0.2462
-1.7400,0.2606,0.2483
-1.7300,0.2643,0.2504
-1.7200,0.2680,0.2526
-1.7100,0.2718,0.2548
-1.7000,0.2756,0.2571
-1.6900,0.2794,0.2593
-1.6800,0.2833,0.2616
-1.6700,0.2872,0.2639
-1.6600,0.2911,0.2663
-1.6500,0.2951,0.2686
-1.6400,0.2991,0.2710
-1.6300,0.3031,0.2735
-1.6200,0.3071,0.2759
-1.6100,0.3112,0.2784
-1.6000,0.3153,0.2809
-1.5900,0.3194,0.2834
-1.5800,0.3236,0.2860
-1.5700,0.3278,0.2886
-1.5600,0.3320,0.2912
-1.5500,0.3362,0.2939
-1.5400,0.3405,0.2966
-1.5300,0.3447,0.2993
-1.5200,0.3491,0.3021
-1.5100,0.3534,0.3049
-1.5000,0.3577,0.3077
-1.4900,0.3621,0.3106
-1.4800,0.3665,0.3134
-1.4700,0.3709,0.3164
-1.4600,0.3754,0.3193
-1.4500,0.3798,0.3223
-1.4400,0.3843,0.3254
-1.4300,0.3888,0.3284
-1.4200,0.3933,0.3315
-1.4100,0.3978,0.3347
-1.4000,0.4024,0.3378
-1.3900,0.4069,0.3411
-1.3800,0.4115,0.3443
-1.3700,0.4161,0.3476
-1.3600,0.4207,0.3509
-1.3500,0.4253,0.3543
-1.3400,0.4299,0.3577
-1.3300,0.4346,0.3612
-1.3200,0.4392,0.3646
-1.3100,0.4439,0.3682
-1.3000,0.4486,0.3717
-1.2900,0.4533,0.3754
-1.2800,0.4579,0.3790
-1.2700,0.4626,0.3827
-1.2600,0.4674,0.3865
-1.2500,0.4721,0.3902
-1.2400,0.4768,0.3941
-1.2300,0.4815,0.3979
-1.2200,0.4862,0.4019
-1.2100,0.4910,0.4058
-1.2000,0.4957,0.4098
-1.1900,0.5004,0.4139
-1.1800,0.5052,0.4180
-1.1700,0.5099,0.4221
-1.1600,0.5146,0.4263
-1.1500,0.5194,0.4306
-1.1400,0.5241,0.4349
-1.1300,0.5288,0.4392
-1.1200,0.5336,0.4436
-1.1100,0.5383,0.4480
-1.1000,0.5430,0.4525
-1.0900,0.5477,0.4570
-1.0800,0.5524,0.4616
-1.0700,0.5571,0.4662
-1.0600,0.5618,0.4709
-1.0500,0.5665,0.4756
-1.0400,0.5711,0.4804
-1.0300,0.5758,0.4852
-1.0200,0.5804,0.4901
-1.0100,0.5851,0.4950
-1.0000,0.5897,0.5000
-0.9900,0.5943,0.5050
