0.0000,1.0000,0.0000
0.0100,0.9997,0.0100
0.0200,0.9988,0.0200
0.0300,0.9974,0.0299
0.0400,0.9953,0.0398
0.0500,0.9928,0.0496
0.0600,0.9896,0.0594
0.0700,0.9860,0.0690
0.0800,0.9818,0.0785
0.0900,0.9772,0.0879
0.1000,0.9720,0.0972
0.1100,0.9664,0.1063
0.1200,0.9603,0.1152
0.1300,0.9537,0.1240
0.1400,0.9467,0.1325
0.1500,0.9393,0.1409
0.1600,0.9314,0.1490
0.1700,0.9231,0.1569
0.1800,0.9145,0.1646
0.1900,0.9054,0.1720
0.2000,0.8960,0.1792
0.2100,0.8862,0.1861
0.2200,0.8761,0.1927
0.2300,0.8656,0.1991
0.2400,0.8548,0.2052
0.2500,0.8438,0.2109
0.2600,0.8324,0.2164
0.2700,0.8207,0.2216
0.2800,0.8087,0.2264
0.2900,0.7965,0.2310
0.3000,0.7840,0.2352
0.3100,0.7713,0.2391
0.3200,0.7583,0.2427
0.3300,0.7452,0.2459
0.3400,0.7318,0.2488
0.3500,0.7183,0.2514
0.3600,0.7045,0.2536
0.3700,0.6906,0.2555
0.3800,0.6765,0.2571
0.3900,0.6623,0.2583
0.4000,0.6480,0.2592
0.4100,0.6335,0.2598
0.4200,0.6190,0.2600
0.4300,0.6043,0.2599
0.4400,0.5896,0.2594
0.4500,0.5747,0.2586
0.4600,0.5599,0.2575
0.4700,0.5449,0.2561
0.4800,0.5300,0.2544
0.4900,0.5150,0.2523
0.5000,0.5000,0.2500
0.5100,0.4850,0.2474
0.5200,0.4700,0.2444
0.5300,0.4551,0.2412
0.5400,0.4401,0.2377
0.5500,0.4252,0.2339
0.5600,0.4104,0.2298
0.5700,0.3957,0.2255
0.5800,0.3810,0.2210
0.5900,0.3665,0.2162
0.6000,0.3520,0.2112
0.6100,0.3377,0.2060
0.6200,0.3235,0.2005
0.6300,0.3094,0.1949
0.6400,0.2955,0.1891
0.6500,0.2817,0.1831
0.6600,0.2682,0.1770
0.6700,0.2548,0.1707
0.6800,0.2417,0.1643
0.6900,0.2287,0.1578
0.7000,0.2160,0.1512
0.7100,0.2035,0.1445
0.7200,0.1913,0.1377
0.7300,0.1793,0.1309
0.7400,0.1676,0.1241
0.7500,0.1562,0.1172
0.7600,0.1452,0.1103
0.7700,0.1344,0.1035
0.7800,0.1239,0.0966
0.7900,0.1138,0.0899
0.8000,0.1040,0.0832
0.8100,0.0946,0.0766
0.8200,0.0855,0.0701
0.8300,0.0769,0.0638
0.8400,0.0686,0.0576
0.8500,0.0608,0.0516
0.8600,0.0533,0.0458
0.8700,0.0463,0.0403
0.8800,0.0397,0.0350
0.8900,0.0336,0.0299
0.9000,0.0280,0.0252
0.9100,0.0228,0.0208
0.9200,0.0182,0.0167
0.9300,0.0140,0.0130
0.9400,0.0104,0.0097
0.9500,0.0073,0.0069
0.9600,0.0047,0.0045
0.9700,0.0026,0.0026
0.9800,0.0012,0.0012
0.9900,0.0003,0.0003
1.0000,0.0000,0.0000
