0.850000,0.850000
0.850000,0.722788
0.722788,0.722788
0.722788,0.785680
0.785680,0.785680
0.785680,0.754800
0.754800,0.754800
0.754800,0.770033
0.770033,0.770033
0.770033,0.762534
0.762534,0.762534
0.762534,0.766230
0.766230,0.766230
0.766230,0.764409
0.764409,0.764409
0.764409,0.765306
0.765306,0.765306
0.765306,0.764864
0.764864,0.764864
0.764864,0.765082
0.765082,0.765082
0.765082,0.764975
0.764975,0.764975
0.764975,0.765027
0.765027,0.765027
0.765027,0.765001
0.765001,0.765001
0.765001,0.765014
0.765014,0.765014
0.765014,0.765008
0.765008,0.765008
0.765008,0.765011
0.765011,0.765011
0.765011,0.765009
0.765009,0.765009
0.765009,0.765010
0.765010,0.765010
0.765010,0.765010
0.765010,0.765010
0.765010,0.765010
0.765010,0.765010
