0.0000,2.0000
0.5000,1.3333
1.0000,1.4722
1.5000,1.8009
2.0000,2.1983
2.5000,2.6318
3.0000,3.0878
3.5000,3.5585
4.0000,4.0390
4.5000,4.5260
5.0000,5.0173
