0.600000,0.600000
0.600000,0.843551
0.843551,0.843551
0.843551,0.726009
0.726009,0.726009
0.726009,0.784113
0.784113,0.784113
0.784113,0.755576
0.755576,0.755576
0.755576,0.769652
0.769652,0.769652
0.769652,0.762722
0.762722,0.762722
0.762722,0.766137
0.766137,0.766137
0.766137,0.764455
0.764455,0.764455
0.764455,0.765284
0.765284,0.765284
0.765284,0.764875
0.764875,0.764875
0.764875,0.765076
0.765076,0.765076
0.765076,0.764977
0.764977,0.764977
0.764977,0.765026
0.765026,0.765026
0.765026,0.765002
0.765002,0.765002
0.765002,0.765014
0.765014,0.765014
0.765014,0.765008
0.765008,0.765008
0.765008,0.765011
0.765011,0.765011
0.765011,0.765009
0.765009,0.765009
0.765009,0.765010
0.765010,0.765010
0.765010,0.765010
0.765010,0.765010
