1.500000,1.500000
1.500000,1.587401
1.587401,1.587401
1.587401,1.549812
1.549812,1.549812
1.549812,1.566708
1.566708,1.566708
1.566708,1.559254
1.559254,1.559254
1.559254,1.562571
1.562571,1.562571
1.562571,1.561101
1.561101,1.561101
1.561101,1.561753
1.561753,1.561753
1.561753,1.561464
1.561464,1.561464
1.561464,1.561592
1.561592,1.561592
1.561592,1.561535
1.561535,1.561535
1.561535,1.561561
1.561561,1.561561
1.561561,1.561549
1.561549,1.561549
1.561549,1.561554
1.561554,1.561554
1.561554,1.561552
1.561552,1.561552
1.561552,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
1.561553,1.561553
