2,0.2,0.02
1.802,0.3602,0.05402
1.627202,0.4869002,0.09730802
1.4742126,0.58563144,0.146140362
1.34140538,0.661208834,0.197647209
1.22702956,0.717790907,0.249661579
1.12929276,0.758941092,0.30058953
1.04642244,0.787689227,0.3492995
0.976710146,0.806591319,0.395028682
0.918541999,0.817786387,0.437304452
0.870418245,0.823049573,0.475878964
0.830964317,0.823841047,0.510675173
0.798935402,0.821350483,0.541742704
0.773216132,0.816537048,0.569222138
0.752816733,0.810165016,0.593316426
0.736866702,0.802835185,0.614268302
0.724606862,0.795012352,0.632342707
0.715380447,0.787049162,0.647813352
0.708623737,0.779206619,0.660952679
0.703856631,0.771671621,0.672024573
0.700673426,0.764571801,0.681279296
0.698734013,0.757988022,0.688950169
0.697755628,0.751964783,0.69525163
0.697505228,0.746518827,0.70037835
0.697792541,0.741646199,0.704505135
0.6984638,0.737327959,0.707787417
0.699396162,0.733534779,0.710362153
0.700492761,0.730230577,0.712348996
0.701678384,0.727375358,0.713851632
0.702895709,0.724927393,0.714959208
0.704102059,0.72284486,0.715747773
0.70526663,0.721087037,0.7162817
0.706368137,0.719615147,0.716615044
0.707392828,0.718392915,0.716792831
0.708332828,0.717386906,0.716852239
0.709184769,0.716566693,0.716823684
0.709948661,0.715904889,0.716731805
0.710626975,0.715377098,0.716596334
0.711223911,0.714961779,0.716432879
0.711744808,0.714640082,0.716253599
0.712195687,0.714395643,0.716067803
0.712582899,0.714214368,0.71588246
0.712912855,0.714084217,0.715702636
0.713191833,0.713994978,0.71553187
0.713425837,0.713938064,0.715372489
0.713620502,0.713906308,0.715225871
0.713781039,0.713893781,0.715092662
0.713912201,0.713895623,0.714972958
0.714018277,0.713907888,0.714866451
0.714103094,0.713927409,0.714772547
0.71417004,0.713951672,0.71469046
0.714222082,0.713978713,0.714619285
0.714261802,0.714007022,0.714558059
0.714291428,0.714035462,0.714505799
0.714312865,0.714063203,0.714461539
0.714327732,0.714089656,0.714424351
0.714337394,0.714114429,0.714393359
0.714342991,0.714137286,0.714367752
0.714345467,0.714158104,0.714346787
0.714345599,0.714176853,0.714329793
0.714344018,0.71419357,0.714316171
0.714341233,0.714208336,0.714305388
0.714337649,0.714221267,0.714296975
0.714333581,0.714232499,0.714290528
0.714329276,0.714242176,0.714285693
0.714324918,0.714250451,0.714282168
0.714320643,0.71425747,0.714279699
0.714316548,0.714263378,0.714278067
0.7143127,0.71426831,0.714277091
0.714309139,0.714272393,0.714276621
0.714305887,0.714275742,0.714276533
0.714302952,0.714278463,0.714276726
0.714300329,0.71428065,0.714277119
0.714298008,0.714282386,0.714277645
0.714295972,0.714283744,0.714278255
0.7142942,0.71428479,0.714278909
0.714292671,0.714285578,0.714279576
0.714291362,0.714286156,0.714280234
0.714290249,0.714286566,0.714280867
0.714289311,0.71428684,0.714281464
0.714288526,0.714287009,0.714282019
0.714287875,0.714287095,0.714282526
0.71428734,0.71428712,0.714282986
0.714286905,0.714287098,0.714283397
0.714286554,0.714287044,0.714283762
0.714286275,0.714286967,0.714284082
0.714286056,0.714286876,0.714284362
0.714285886,0.714286777,0.714284603
0.714285758,0.714286675,0.71428481
0.714285663,0.714286574,0.714284987
0.714285596,0.714286476,0.714285136
0.71428555,0.714286383,0.71428526
0.714285521,0.714286297,0.714285364
0.714285505,0.714286218,0.714285449
0.714285499,0.714286146,0.714285519
0.714285501,0.714286082,0.714285575
0.714285509,0.714286024,0.71428562
0.71428552,0.714285974,0.714285656
0.714285533,0.71428593,0.714285683
0.714285548,0.714285892,0.714285704
