1.066667
1.111441
1.140542
1.159033
1.170608
1.177786
1.182210
1.184926
1.186590
1.187608
1.188231
1.188611
1.188843
1.188985
1.189071
1.189124
1.189157
1.189176
1.189188
1.189196
1.189200
1.189203
1.189205
1.189206
1.189206
1.189207
1.189207
1.189207
1.189207
1.189207
