2.0000
1.9000
1.8050
1.7147
1.6290
1.5475
1.4702
1.3967
1.3269
1.2607
1.1979
1.1389
1.0844
1.0364
0.9998
0.9803
0.9758
0.9756
0.9756
0.9756
0.9756
